employee_id,tasks_completed,average_task_quality,projects_led,client_satisfaction_score,hours_worked,deadline_met_score,innovation_score,efficiency_score,meetings_attended,collaboration_score,punctuality_score,training_hours_completed,work_engagement_score,peer_interaction_score,initiative_score,task_followup_score,speech_sentiment_score,speech_energy_level,speech_clarity_score,tone_consistency_score,speaking_speed,pause_frequency,pitch_variation,volume_stability_score,performance_rating
1234,41,7,3,50,44,7,8,8,9,6,9,10.7,7,4,6,7,0.49,4,8,6,117,3,7,6,Medium
1235,23,3,2,56,30,6,5,6,10,5,2,13.7,3,3,6,7,0.3,1,7,6,94,7,6,3,Low
1236,47,8,3,84,39,10,10,8,19,9,7,18.6,10,7,9,9,0.77,7,10,7,136,7,8,9,High
1237,33,8,1,70,44,8,6,6,15,7,8,8.8,4,9,4,4,0.73,8,6,4,86,4,6,4,Medium
1238,39,2,2,73,45,5,3,4,5,5,6,5.3,5,4,2,3,0.25,6,5,3,77,3,5,7,Low
1239,46,9,1,49,47,8,7,7,11,7,7,13.8,7,6,4,7,0.13,8,7,5,133,3,5,5,Medium
1240,33,5,1,60,36,2,5,7,8,3,6,8.3,3,1,4,7,-0.02,8,3,2,73,8,6,7,Low
1241,51,9,5,74,39,8,8,9,14,7,10,15.8,7,8,8,8,0.41,8,7,7,116,1,10,10,High
1242,66,9,5,100,42,8,6,7,16,9,9,16.7,10,8,8,9,0.59,7,10,8,145,3,9,8,High
1243,50,9,3,98,47,8,8,10,18,8,7,14.1,9,9,6,8,0.75,9,10,7,109,5,7,10,High
1244,45,4,4,95,50,5,3,6,10,7,8,16.9,5,8,4,6,0.07,6,6,7,102,5,7,9,Medium
1245,28,4,0,27,34,1,7,3,11,5,6,6.1,5,6,3,6,-0.43,4,4,3,81,11,3,10,Low
1246,47,9,1,89,45,7,7,5,14,7,8,16.2,7,7,8,8,0.84,9,7,7,138,1,10,8,High
1247,45,5,1,61,42,7,6,6,12,4,5,6.4,4,8,4,4,0.38,7,5,4,118,5,5,6,Medium
1248,51,9,1,89,34,9,8,9,19,10,9,18.3,8,10,8,9,0.95,8,6,7,139,1,5,9,High
1249,53,7,4,90,47,8,7,7,16,10,9,18.6,7,7,7,8,1.0,7,8,10,148,4,9,7,High
1250,43,7,1,84,48,7,7,8,21,9,8,21.0,8,7,9,10,0.83,3,10,7,145,6,9,9,High
1251,29,5,2,69,41,6,4,9,12,7,9,12.6,9,7,6,7,0.39,7,9,3,127,5,5,8,Medium
1252,33,5,0,59,28,10,4,7,9,8,3,13.8,6,8,8,7,0.2,4,6,7,114,0,4,6,Medium
1253,53,8,3,62,43,7,8,8,20,9,9,19.1,9,8,8,8,0.66,9,8,10,131,2,9,10,High
1254,42,6,1,53,38,7,5,7,12,7,8,15.5,7,6,6,6,0.39,7,4,8,109,5,5,9,Medium
1255,30,5,1,74,38,3,4,5,12,4,4,5.7,5,5,2,3,-0.5,7,5,4,85,10,2,4,Low
1256,48,7,2,84,42,8,5,9,14,6,7,6.6,5,5,4,7,0.06,6,8,8,115,7,3,6,Medium
1257,55,5,3,77,42,7,10,8,19,8,7,14.6,6,8,6,6,0.53,8,9,8,132,0,7,10,High
1258,33,2,1,67,44,6,6,10,15,4,7,8.5,7,5,6,8,0.22,4,4,6,116,5,7,6,Medium
1259,41,6,0,46,40,8,9,8,13,1,8,9.8,5,8,5,9,0.08,7,8,3,110,6,5,5,Medium
1260,29,2,0,33,34,6,4,4,9,4,6,10.7,3,2,3,4,-0.03,1,1,5,112,7,1,6,Low
1261,54,4,1,72,42,8,4,5,17,7,6,11.7,5,5,4,7,-0.15,7,4,10,124,4,5,8,Medium
1262,65,10,2,100,39,6,8,8,18,9,7,16.6,9,7,9,8,0.09,8,9,8,146,1,8,9,High
1263,31,3,1,75,28,4,1,6,12,6,5,10.5,4,3,3,5,0.53,9,6,6,91,8,4,5,Low
1264,33,4,2,63,42,9,6,6,13,6,8,7.4,4,10,6,6,0.38,5,4,1,96,5,3,7,Medium
1265,48,9,4,88,33,9,6,9,13,9,8,15.3,8,9,8,10,0.74,7,10,8,142,2,8,9,High
1266,53,10,2,77,48,8,9,8,14,9,9,17.7,10,7,7,10,0.6,6,10,8,133,0,9,7,High
1267,46,9,0,53,39,6,4,7,12,6,6,10.2,7,7,5,7,0.02,2,4,7,113,6,8,6,Medium
1268,52,8,4,87,36,10,8,9,19,10,10,16.8,9,10,8,9,0.75,8,10,7,127,3,6,9,High
1269,46,5,0,59,35,6,4,7,12,6,5,10.0,6,5,3,7,0.48,4,7,3,106,9,4,6,Medium
1270,35,9,2,87,42,8,5,7,14,8,4,15.4,3,7,6,7,0.45,7,7,7,116,6,7,6,Medium
1271,45,10,3,95,49,9,8,10,13,8,8,11.3,8,8,7,7,0.81,9,10,10,121,2,9,7,High
1272,51,8,3,65,38,9,5,8,19,10,8,15.0,9,8,8,8,0.93,7,8,8,179,2,9,8,High
1273,44,8,6,100,42,10,7,10,17,8,9,19.6,9,8,8,10,0.33,6,8,9,134,1,9,8,High
1274,52,8,4,94,34,10,6,9,20,7,10,16.8,9,7,9,7,0.99,8,10,7,148,5,7,8,High
1275,46,8,4,60,37,5,5,7,13,7,6,14.5,7,8,8,8,0.06,9,8,9,93,5,3,9,Medium
1276,50,6,3,57,39,9,4,7,12,10,10,11.6,8,8,3,6,0.55,9,6,6,127,5,5,9,Medium
1277,52,8,3,90,35,9,7,8,19,9,8,18.6,10,8,9,10,0.65,9,7,9,155,6,8,9,High
1278,39,7,3,68,35,8,4,4,17,7,8,15.5,7,6,4,7,0.01,7,6,4,146,3,8,8,Medium
1279,58,10,5,100,36,7,7,8,14,8,8,22.2,9,8,8,7,0.54,7,6,8,132,0,7,6,High
1280,53,6,4,86,40,8,8,8,14,10,6,17.4,8,7,9,6,0.33,9,8,10,152,4,6,9,High
1281,54,8,2,100,32,9,8,9,11,10,9,18.2,10,8,8,10,0.59,10,9,9,141,0,8,6,High
1282,38,6,4,95,45,5,6,8,11,5,5,14.2,7,7,6,6,0.37,7,4,7,117,5,6,7,Medium
1283,43,7,2,50,30,6,6,8,12,7,5,10.4,7,8,6,7,-0.48,7,5,6,109,8,6,9,Medium
1284,30,5,0,60,24,2,2,2,2,5,3,9.8,4,8,4,6,-0.36,6,3,2,97,9,4,4,Low
1285,49,5,1,94,35,8,5,5,12,6,5,6.8,6,9,3,4,0.46,7,4,8,115,7,7,7,Medium
1286,26,4,0,26,32,5,3,4,8,3,4,6.4,4,1,5,5,-0.01,5,5,4,109,9,6,6,Low
1287,50,8,3,94,52,8,6,8,4,5,6,12.8,9,5,7,4,0.29,9,4,6,111,5,5,7,Medium
1288,31,6,3,60,44,6,9,9,11,6,7,5.0,8,3,4,7,0.51,3,4,4,102,6,9,5,Medium
1289,44,6,4,68,39,5,5,5,15,7,6,11.7,7,5,6,4,0.36,7,5,7,123,1,7,10,Medium
1290,42,5,2,56,42,7,7,7,10,7,6,10.8,5,8,9,2,0.07,9,4,8,116,5,6,9,Medium
1291,37,3,1,79,31,5,5,2,11,7,2,6.7,4,3,5,4,-0.02,5,6,6,92,7,5,4,Low
1292,34,2,0,54,35,3,2,5,11,6,6,6.7,4,1,5,2,-0.27,7,2,4,71,9,2,2,Low
1293,54,8,2,81,40,9,7,7,20,8,9,16.2,8,8,5,7,0.87,7,9,9,129,1,10,9,High
1294,44,7,2,72,34,6,4,6,16,6,5,13.4,7,5,6,10,-0.26,8,6,6,134,5,7,6,Medium
1295,39,6,3,49,32,5,3,2,9,5,7,6.8,4,6,5,6,-0.21,2,4,5,82,5,6,3,Low
1296,37,6,1,74,40,6,6,4,15,5,8,6.6,6,7,4,5,0.42,5,4,6,103,6,5,6,Medium
1297,56,9,3,100,46,10,8,9,18,10,7,20.1,8,6,6,6,0.84,10,6,8,135,3,9,8,High
1298,43,5,2,62,46,7,4,7,11,9,5,17.5,4,6,6,8,0.06,9,8,7,115,5,6,8,Medium
1299,42,7,2,69,48,8,5,8,8,6,8,14.4,5,7,2,7,0.55,6,6,5,95,2,6,7,Medium
1300,26,5,1,75,33,4,2,7,9,6,7,7.6,5,3,1,5,0.07,4,5,1,106,7,4,7,Low
1301,37,2,2,53,41,3,3,5,15,4,1,4.8,4,2,1,2,-0.26,7,5,4,86,5,3,7,Low
1302,23,7,0,78,40,8,4,9,10,8,5,17.0,5,7,5,5,0.5,6,5,3,115,6,7,6,Medium
1303,36,6,1,46,42,7,6,9,12,6,7,15.1,6,5,3,7,0.46,4,7,5,112,2,4,8,Medium
1304,45,7,3,79,44,8,8,7,9,7,5,15.2,5,6,7,6,0.3,8,7,2,122,3,6,5,Medium
1305,43,9,2,97,45,7,9,10,14,9,9,14.6,9,9,9,9,0.77,6,8,8,146,2,10,7,High
1306,55,6,4,94,43,8,10,7,11,7,8,12.1,7,10,9,9,0.69,7,6,6,134,1,7,9,High
1307,40,9,1,77,33,6,6,6,14,4,5,11.4,6,8,6,9,0.27,5,7,8,117,4,7,5,Medium
1308,31,9,1,70,35,7,6,6,11,6,6,10.1,8,7,4,6,0.02,5,7,6,128,3,7,6,Medium
1309,41,6,4,84,32,8,6,7,11,10,9,13.7,7,10,6,10,0.63,7,7,10,134,2,7,10,High
1310,47,6,2,53,39,5,9,7,12,6,6,9.2,8,8,6,5,0.29,5,4,3,134,5,8,6,Medium
1311,39,6,3,76,41,7,4,6,15,6,6,9.7,10,6,5,6,0.32,5,5,8,114,2,6,4,Medium
1312,21,3,1,37,35,3,2,1,8,4,2,4.8,4,3,5,1,-0.5,1,3,4,60,10,3,9,Low
1313,33,2,1,53,41,4,4,5,4,7,6,7.7,6,6,1,6,0.18,5,6,6,99,9,4,3,Low
1314,56,10,3,78,38,8,8,8,16,8,7,18.9,7,10,6,9,0.61,8,8,6,131,1,7,8,High
1315,55,9,6,83,36,6,5,6,21,8,10,11.1,10,6,8,9,0.39,9,9,10,147,2,9,8,High
1316,50,6,4,100,46,10,7,8,6,6,7,12.2,7,4,6,5,0.08,6,9,6,131,7,8,10,Medium
1317,38,4,1,68,43,8,4,7,16,5,7,15.6,6,6,7,6,0.84,6,6,6,100,1,4,5,Medium
1318,38,3,2,55,34,1,1,5,11,6,4,15.3,7,5,1,7,-0.24,4,6,7,78,8,5,3,Low
1319,36,6,2,93,29,2,2,2,12,1,7,11.2,5,7,2,2,-0.31,4,8,3,97,7,3,6,Low
1320,44,6,2,62,37,4,5,8,9,7,3,12.8,2,5,4,9,0.51,7,9,4,126,6,8,5,Medium
1321,34,4,2,94,32,9,3,8,11,6,8,12.8,7,9,5,7,0.34,8,8,6,111,0,2,5,Medium
1322,48,7,5,66,49,9,8,9,18,10,8,18.1,9,10,8,8,0.84,8,8,8,161,0,10,8,High
1323,30,5,1,90,38,5,5,10,10,6,6,15.9,5,7,3,7,0.33,4,5,7,109,5,7,6,Medium
1324,45,5,1,65,37,5,8,5,19,7,4,18.6,6,5,8,4,-0.1,3,8,8,125,4,9,8,Medium
1325,52,9,0,88,31,8,7,6,16,8,8,21.5,8,9,10,10,0.72,7,8,9,133,3,7,8,High
1326,60,8,5,98,33,9,6,8,9,8,8,15.7,8,7,9,6,0.92,6,8,10,161,0,8,8,High
1327,46,8,0,91,41,9,7,6,11,8,9,13.5,6,6,5,5,0.08,10,7,10,121,6,6,8,Medium
1328,60,6,1,68,30,10,6,3,10,7,7,11.4,6,8,7,6,0.18,4,8,5,96,8,7,5,Medium
1329,45,4,3,54,38,5,5,7,7,8,7,16.0,8,6,4,8,-0.3,9,5,8,110,5,9,7,Medium
1330,42,6,2,51,37,5,5,9,12,6,8,15.1,4,9,5,5,0.06,4,6,6,109,3,6,7,Medium
1331,49,6,1,62,37,6,4,7,9,8,5,9.0,6,7,5,6,0.54,5,7,8,155,4,1,6,Medium
1332,52,10,5,88,25,7,10,10,18,6,9,16.0,9,9,7,9,0.65,8,8,8,148,2,6,7,High
1333,27,5,1,26,38,4,2,6,11,4,6,9.5,6,4,4,5,-0.24,1,3,1,71,10,3,1,Low
1334,15,5,1,64,33,3,7,4,8,5,4,7.3,4,6,5,3,-0.11,7,3,2,83,7,3,4,Low
1335,30,6,1,27,31,8,3,1,11,9,7,8.2,8,4,5,4,-0.39,2,1,2,81,10,3,3,Low
1336,23,5,2,76,40,6,2,6,9,4,6,8.9,6,3,4,2,-0.19,1,1,4,88,9,4,6,Low
1337,49,8,6,85,38,10,8,9,18,8,9,13.2,9,8,10,8,1.0,9,9,8,128,4,9,10,High
1338,27,9,2,100,34,8,8,10,18,9,8,17.2,8,8,7,9,0.66,10,9,6,156,0,6,9,High
1339,37,6,3,66,34,8,6,7,15,7,7,12.2,9,8,7,6,0.36,7,5,9,112,5,7,5,Medium
1340,27,5,1,51,28,6,2,5,7,7,1,14.3,3,2,1,7,-0.07,5,6,3,94,5,2,7,Low
1341,40,6,2,44,34,7,6,5,11,9,6,7.4,7,7,6,9,0.17,4,2,10,98,5,6,6,Medium
1342,40,7,1,74,42,6,5,5,12,4,4,13.0,7,7,3,5,0.16,6,5,6,113,4,8,6,Medium
1343,37,6,0,47,39,6,1,6,5,1,2,5.5,3,6,3,7,0.19,1,3,2,80,7,6,4,Low
1344,42,4,2,71,34,5,6,6,7,6,5,15.2,5,5,4,9,0.03,8,8,9,144,9,6,5,Medium
1345,41,4,0,45,34,6,6,5,11,7,8,12.1,6,5,8,5,0.22,8,5,4,93,2,6,7,Medium
1346,41,7,0,38,36,6,5,7,13,6,6,8.0,5,8,5,5,-0.49,6,4,6,83,6,5,4,Medium
1347,48,4,2,65,42,5,6,9,11,8,8,15.6,6,6,6,9,0.22,7,4,7,110,6,7,7,Medium
1348,34,5,0,60,26,7,3,4,5,3,5,9.1,8,5,3,3,0.7,2,5,8,92,5,3,5,Low
1349,33,7,1,74,40,7,5,5,9,6,8,12.8,5,7,6,8,0.19,7,6,4,135,4,6,6,Medium
1350,44,6,2,59,36,8,9,7,16,7,8,13.1,6,6,5,6,-0.04,7,7,6,132,2,5,6,Medium
1351,52,7,0,85,36,4,7,7,10,5,4,13.4,8,7,7,5,0.48,6,6,5,122,6,4,10,Medium
1352,48,9,1,90,43,7,8,10,20,10,8,14.7,8,8,10,7,0.97,10,8,7,138,2,8,9,High
1353,42,3,0,87,40,7,7,6,14,6,7,11.2,6,6,6,9,0.11,9,3,7,121,7,5,8,Medium
1354,26,3,2,70,25,6,2,3,9,7,6,14.0,6,6,7,7,-0.23,4,3,3,87,6,2,7,Low
1355,29,2,1,59,36,4,1,3,10,6,3,8.4,4,5,6,4,0.0,7,2,2,64,7,6,7,Low
1356,35,4,4,81,40,8,4,6,12,7,8,12.6,9,5,2,2,0.54,6,6,5,115,5,7,8,Medium
1357,25,5,1,37,32,4,3,3,6,5,2,7.1,1,5,6,7,-0.38,5,7,4,60,9,4,3,Low
1358,32,6,0,66,48,5,5,8,12,8,7,14.4,7,9,7,9,-0.01,9,5,3,105,2,7,8,Medium
1359,48,8,1,82,44,8,9,9,19,8,8,12.7,8,7,7,8,0.65,7,8,7,138,3,7,9,High
1360,32,4,2,76,43,7,3,7,10,7,8,5.3,8,10,6,7,0.13,5,6,7,109,5,6,6,Medium
1361,46,3,3,80,46,5,7,4,14,5,7,15.4,7,6,4,6,0.53,8,7,5,123,8,7,6,Medium
1362,41,5,3,86,39,8,4,6,7,9,8,11.6,6,7,9,7,-0.01,6,3,7,95,2,3,6,Medium
1363,38,8,0,66,42,7,7,6,14,4,6,15.7,5,4,3,7,0.1,5,7,7,108,0,8,4,Medium
1364,35,6,4,65,36,6,7,4,11,8,7,13.0,5,8,5,6,0.23,6,7,6,118,5,9,8,Medium
1365,46,9,3,96,50,10,10,10,16,9,8,20.9,8,9,9,10,0.6,9,9,8,153,1,7,7,High
1366,38,5,4,58,50,9,2,7,9,6,7,6.5,7,9,6,4,0.24,7,6,6,110,3,7,9,Medium
1367,48,10,3,100,39,8,10,9,15,7,10,17.9,9,8,7,9,0.97,9,8,10,146,0,10,8,High
1368,45,7,5,68,46,9,9,9,17,6,9,15.9,10,9,7,9,0.48,9,7,7,151,4,9,8,High
1369,31,3,3,75,22,6,4,3,11,5,4,4.6,6,2,3,7,0.04,4,1,2,67,8,7,4,Low
1370,24,5,4,66,34,3,5,6,4,6,1,8.1,5,5,3,6,-0.33,4,6,4,79,9,8,5,Low
1371,30,5,1,35,37,6,4,7,7,4,4,8.7,3,9,3,6,-0.34,3,7,5,103,7,2,4,Low
1372,30,6,1,35,28,5,1,3,8,2,3,5.1,4,2,4,7,0.08,6,3,3,68,4,5,5,Low
1373,26,4,1,47,40,4,3,5,12,7,6,6.7,7,6,4,5,-0.25,3,1,2,94,10,3,4,Low
1374,45,5,4,77,48,5,6,6,7,8,6,11.2,3,7,5,6,0.87,7,5,8,124,0,7,4,Medium
1375,35,1,0,67,44,3,3,5,10,3,5,6.0,6,4,2,5,-0.5,4,8,2,93,9,8,4,Low
1376,33,6,0,70,41,7,5,8,10,7,6,8.1,6,6,4,5,0.14,7,7,7,124,0,6,7,Medium
1377,46,10,3,88,38,7,9,7,19,8,8,16.9,9,8,8,10,0.81,5,9,6,116,2,8,9,High
1378,31,7,1,30,31,2,6,4,8,5,3,10.8,3,4,4,4,0.16,4,5,3,89,5,6,6,Low
1379,38,7,1,74,40,8,9,8,19,7,8,14.7,8,9,8,9,0.78,10,8,8,157,4,9,8,High
1380,40,6,2,96,39,5,7,6,10,9,6,14.3,7,7,6,5,0.44,3,7,4,99,3,8,8,Medium
1381,26,4,2,27,44,4,3,5,10,3,4,7.7,6,5,3,3,-0.5,3,3,3,92,10,4,2,Low
1382,46,7,1,71,41,4,4,5,14,6,6,10.9,7,8,5,8,0.51,7,4,8,128,6,6,7,Medium
1383,40,8,1,52,36,4,7,8,16,4,8,13.3,5,9,5,7,0.51,6,6,9,122,2,6,7,Medium
1384,52,7,6,71,48,7,10,8,21,10,8,16.0,10,9,6,10,0.68,9,9,10,132,2,8,7,High
1385,52,9,5,74,38,7,7,9,21,9,9,14.0,8,10,9,9,0.32,6,10,8,145,2,7,7,High
1386,54,8,3,82,39,9,10,8,17,9,9,17.4,7,8,8,8,0.66,9,9,9,159,0,7,9,High
1387,38,5,3,81,48,4,5,6,17,5,6,11.8,6,6,4,9,0.42,7,5,6,125,0,8,6,Medium
1388,26,2,0,72,43,4,4,4,8,4,5,7.7,8,3,4,1,-0.27,4,2,4,91,8,7,5,Low
1389,59,8,3,90,40,8,10,6,15,8,10,17.3,8,7,6,9,0.45,6,7,10,155,2,9,8,High
1390,46,9,5,82,42,7,8,9,20,10,7,22.5,7,8,7,7,0.34,4,7,8,151,3,9,9,High
1391,54,7,4,100,45,8,8,10,20,8,8,21.7,8,9,8,7,0.88,6,10,6,145,5,9,8,High
1392,27,6,6,83,42,9,3,8,9,7,7,15.8,5,5,6,5,-0.31,2,7,8,119,5,4,6,Medium
1393,43,4,3,78,50,7,5,8,10,7,5,11.8,5,5,7,5,0.4,9,6,7,110,5,6,6,Medium
1394,44,8,3,96,38,8,7,10,15,9,8,16.6,8,9,9,9,0.74,10,8,7,149,3,7,9,High
1395,39,5,4,53,42,7,6,5,8,3,4,9.1,8,10,7,7,0.45,4,4,7,114,5,6,7,Medium
1396,43,10,5,86,37,8,8,6,17,7,10,15.3,10,10,7,9,0.58,6,9,8,131,5,9,8,High
1397,47,9,7,79,45,8,6,10,10,9,7,15.6,7,8,9,9,0.52,6,8,8,158,2,7,10,High
1398,47,7,2,56,32,6,3,7,11,8,8,11.0,7,6,9,7,0.28,5,10,6,148,6,6,8,Medium
1399,53,7,4,100,36,9,6,7,16,10,9,23.4,9,8,9,9,0.71,7,7,8,132,3,10,9,High
1400,44,10,4,100,40,8,7,9,12,7,7,18.9,6,7,9,10,0.8,8,10,9,149,3,10,8,High
1401,43,4,2,66,34,1,4,7,9,6,7,6.1,4,3,5,1,-0.19,5,1,2,68,11,4,4,Low
1402,55,8,5,88,43,7,8,7,23,10,8,15.0,8,9,5,9,0.17,8,7,8,104,1,8,8,High
1403,34,6,3,85,38,7,7,7,15,7,8,18.6,6,8,8,8,0.47,7,6,5,120,5,6,6,Medium
1404,57,8,2,85,37,9,10,9,19,7,8,23.5,7,8,8,9,0.68,9,7,10,139,2,8,9,High
1405,49,7,3,73,41,5,5,9,12,8,8,9.1,5,6,5,6,0.47,6,6,8,96,3,6,6,Medium
1406,59,10,3,77,45,8,9,10,20,8,9,17.8,8,8,6,7,0.54,6,9,6,141,4,8,9,High
1407,37,9,0,47,47,2,7,5,17,7,5,12.0,4,5,7,6,0.39,6,4,5,93,5,4,6,Medium
1408,32,3,3,57,30,5,3,1,2,5,4,5.5,6,6,3,8,-0.13,7,3,3,125,1,2,7,Low
1409,50,9,5,67,44,9,6,8,23,8,8,17.1,10,8,7,6,0.39,10,7,5,160,0,7,8,High
1410,37,6,2,58,29,3,1,7,9,3,2,7.0,4,6,4,1,-0.36,1,1,6,89,8,5,8,Low
1411,37,7,2,83,35,7,6,6,15,6,2,7.8,6,6,3,7,0.56,6,3,10,133,8,8,8,Medium
1412,40,8,4,89,35,7,8,8,19,9,9,20.0,9,7,10,8,0.33,6,10,8,141,2,6,10,High
1413,51,10,1,90,46,9,9,9,13,10,10,25.0,6,7,9,10,1.0,6,8,10,129,1,10,7,High
1414,44,4,1,61,42,6,5,7,12,6,6,11.3,6,5,5,3,0.14,2,7,7,113,4,4,8,Medium
1415,26,5,2,61,46,6,4,6,13,10,8,18.5,6,7,5,7,0.4,4,5,6,99,6,2,7,Medium
1416,41,6,2,71,40,7,5,8,10,5,4,16.7,7,7,3,6,0.04,8,3,6,70,5,4,7,Medium
1417,29,9,3,82,41,6,4,5,12,4,8,10.9,8,7,8,7,0.62,5,7,8,111,1,5,5,Medium
1418,34,6,2,64,36,8,8,9,12,6,5,14.2,4,8,7,5,0.44,5,9,6,136,2,6,6,Medium
1419,48,8,3,53,33,6,5,4,14,8,6,15.7,8,7,4,6,0.24,9,6,4,109,3,4,8,Medium
1420,50,8,2,94,41,9,10,10,16,8,10,19.2,7,9,10,8,0.33,6,6,6,133,4,8,6,High
1421,45,7,5,89,47,7,6,10,16,9,10,17.7,8,8,8,8,0.6,9,9,10,159,0,10,10,High
1422,41,8,3,91,39,7,10,8,16,7,8,20.0,8,8,9,8,0.78,8,8,7,151,2,8,8,High
1423,26,7,0,77,36,5,3,5,5,9,5,8.1,4,7,3,4,-0.08,2,3,5,118,9,4,6,Low
1424,56,5,1,69,43,4,6,7,12,6,3,11.0,6,6,6,6,0.51,7,4,7,124,0,4,6,Medium
1425,24,4,1,28,33,5,2,4,6,1,4,5.2,5,10,3,5,-0.3,6,7,6,96,9,5,2,Low
1426,45,5,2,64,43,9,3,7,14,8,7,17.1,6,6,5,8,0.13,8,7,6,91,6,2,6,Medium
1427,44,7,2,78,44,8,5,6,15,7,7,10.3,7,5,5,6,-0.2,6,6,3,97,3,5,7,Medium
1428,59,8,3,77,44,7,8,6,18,10,8,16.9,8,9,8,9,0.53,10,9,7,133,0,8,7,High
1429,37,4,4,100,43,6,6,6,12,7,6,9.3,6,10,5,6,0.07,8,6,5,88,4,6,8,Medium
1430,37,6,3,33,36,5,1,6,7,1,5,13.7,4,3,2,5,0.11,5,8,6,109,5,4,3,Low
1431,34,6,0,64,36,5,5,3,10,5,7,5.4,8,3,1,5,-0.39,6,2,3,81,3,5,4,Low
1432,44,8,5,89,48,8,10,9,20,10,6,22.8,9,9,10,6,0.58,7,10,8,132,1,9,7,High
1433,42,7,3,87,38,9,8,7,10,7,5,14.1,7,6,6,9,0.36,4,4,6,121,2,7,5,Medium
1434,32,4,1,52,27,5,3,3,9,5,5,7.7,3,5,3,6,-0.37,4,6,4,78,7,3,3,Low
1435,35,5,2,56,43,5,4,3,6,3,4,3.8,3,5,6,7,0.25,4,4,1,80,7,3,4,Low
1436,54,7,5,76,49,7,8,7,16,6,9,17.6,7,9,8,10,0.77,10,8,8,127,0,9,9,High
1437,34,6,3,56,38,7,6,4,12,4,8,6.2,5,6,6,3,0.19,2,2,5,60,9,3,4,Low
1438,29,9,3,84,36,9,8,8,13,8,8,17.3,9,9,7,8,1.0,8,7,8,115,5,7,9,High
1439,52,9,2,87,51,8,8,10,21,10,8,17.6,9,8,6,9,0.71,6,5,7,127,2,6,8,High
1440,25,3,2,63,21,6,4,4,6,7,8,11.2,3,6,2,4,0.03,4,6,3,85,9,2,1,Low
1441,38,6,0,73,30,3,4,4,7,6,3,7.8,6,2,3,5,0.29,4,6,4,81,6,8,1,Low
1442,47,9,7,100,42,7,9,8,12,9,8,21.9,9,8,8,7,0.56,8,7,8,129,2,9,7,High
1443,44,4,1,82,38,5,4,9,13,8,7,9.7,6,4,6,7,0.11,6,10,4,129,3,4,7,Medium
1444,35,9,2,64,41,5,7,5,13,8,7,2.6,5,7,5,9,0.22,7,5,6,102,4,6,6,Medium
1445,44,7,3,82,45,10,9,8,15,8,8,14.1,9,9,6,9,0.49,8,7,10,147,3,4,10,High
1446,51,5,5,94,51,8,7,8,16,8,9,12.1,7,9,10,9,0.21,9,8,10,140,4,7,7,High
1447,45,7,4,100,40,9,9,9,15,9,9,18.7,8,10,5,8,0.67,8,8,10,149,4,6,9,High
1448,55,9,4,100,50,9,8,8,16,10,9,15.9,6,8,10,9,0.81,7,6,7,147,3,7,9,High
1449,36,6,0,65,47,6,5,4,16,7,6,9.6,8,8,9,6,0.35,6,7,5,119,4,10,8,Medium
1450,24,4,0,84,27,2,3,5,8,4,4,8.1,4,5,3,3,0.08,6,4,3,99,5,4,5,Low
1451,54,8,5,68,47,10,8,8,15,8,8,16.1,8,8,10,7,0.97,6,7,8,138,1,9,8,High
1452,53,6,5,94,43,8,4,8,13,6,3,14.1,6,5,6,10,0.38,5,5,5,127,2,10,9,Medium
1453,38,3,2,62,35,9,9,6,8,6,5,10.9,6,8,4,4,0.33,8,7,5,113,5,4,5,Medium
1454,55,8,3,76,39,9,10,9,17,9,8,17.1,9,8,7,7,0.46,8,6,8,153,1,6,8,High
1455,46,4,0,62,29,5,4,7,6,9,5,9.0,4,4,5,3,-0.14,4,5,5,71,12,5,5,Low
1456,36,6,3,86,41,8,4,6,7,7,4,9.6,10,8,4,9,0.45,6,5,7,87,5,6,8,Medium
1457,32,4,1,81,30,5,3,5,2,3,2,11.3,6,4,2,1,-0.23,6,6,5,91,5,2,5,Low
1458,32,6,1,59,42,4,4,8,13,7,5,6.2,6,7,4,7,0.33,6,5,8,82,6,5,5,Medium
1459,29,5,2,71,27,5,2,5,6,6,6,7.1,5,2,1,5,-0.19,7,4,2,93,5,3,9,Low
1460,34,5,1,71,28,5,2,3,8,3,4,5.6,1,3,4,4,0.09,3,3,3,79,9,5,5,Low
1461,38,6,2,100,40,7,3,2,14,6,8,3.2,8,6,6,6,-0.05,4,5,5,98,8,4,6,Low
1462,40,5,1,63,34,7,4,8,13,7,7,14.8,7,7,3,6,-0.46,8,3,8,136,1,4,5,Medium
1463,54,8,3,100,48,10,8,7,14,9,8,14.1,8,7,7,7,0.92,10,7,7,145,3,8,10,High
1464,33,6,2,77,48,8,8,10,11,5,6,10.4,6,8,9,8,0.47,4,5,7,110,3,5,7,Medium
1465,47,9,4,97,39,8,7,9,15,10,10,16.4,9,9,9,8,0.54,10,9,6,151,2,8,9,High
1466,41,3,3,78,41,8,7,6,10,7,4,12.9,5,8,7,2,0.42,5,7,5,122,7,6,8,Medium
1467,37,9,0,71,40,7,5,3,10,9,6,14.0,9,8,5,8,0.55,7,7,5,86,6,4,7,Medium
1468,52,8,1,76,48,7,8,9,19,9,10,15.0,7,9,7,8,0.89,10,5,9,146,2,8,9,High
1469,35,9,1,86,35,5,7,9,14,6,7,9.6,7,6,8,5,0.17,6,9,7,108,3,7,5,Medium
